ID,Status,Price,Price per feet(built-up),Price per feet(salesable area),Views #,Bookmarked #,Ads or renew date,Modified date,User last login,Expire date,Scrape Date
610393,For sale,11.5,14724.0,19167.0,290,0,18 days before,18 days before,5 days before,2018.09.17,07-07-2018
559232,For sale,10.8,19963.0,26601.0,665,0,2 days before,2 days before,7 hours before,2018.10.03,07-07-2018
620952,For sale,4.0,,20619.0,300,0,2 days before,2 days before,4 days before,2018.10.03,07-07-2018
613323,For sale,13.08,12457.0,14549.0,240,0,14 days before,14 days before,7 hours before,2018.09.21,07-07-2018
620930,For sale,5.3,11041.0,16012.0,210,0,2 days before,2 days before,11 days before,2018.10.03,07-07-2018
541745,For sale,10.0,,11905.0,1521,0,2 days before,2 days before,3 days before,2018.10.03,07-07-2018
621377,For sale,6.6,14347.0,19527.0,235,0,2 days before,2 days before,2 days before,2018.10.03,07-07-2018
609459,For sale,6.0,14423.0,22140.0,310,1,19 days before,19 days before,7 hours before,2018.09.16,07-07-2018
617572,For sale,18.5,19033.0,25802.0,120,0,2 days before,14 hours before,,2018.09.28,07-07-2018
618391,For sale,4.23,,18717.0,195,0,6 days before,6 days before,7 days before,2018.09.29,07-07-2018
622720,For sale,5.48,,7795.0,10,0,2 hours before,2 hours before,1 days before,2018.10.05,07-07-2018
621838,For sale,16.8,18006.0,25532.0,65,0,1 days before,1 days before,1 hours before,2018.10.04,07-07-2018
620734,For sale,8.95,,16983.0,725,0,2 days before,2 days before,5 days before,2018.10.02,07-07-2018
590375,For sale,4.68,10884.0,14182.0,3367,0,2 days before,2 days before,3 days before,2018.10.02,07-07-2018
620783,For sale,8.3,,12652.0,290,0,2 days before,,5 days before,2018.10.03,07-07-2018
421779,For sale,7.5,10040.0,11610.0,4960,0,5 days before,5 days before,4 days before,2018.09.30,07-07-2018
595432,For sale,8.0,,17897.0,2940,1,2 days before,2 days before,1 days before,2018.10.03,07-07-2018
301609,For sale,18.8,15666.0,19624.0,4681,0,14 months before,2 hours before,3 days before,2018.10.02,07-07-2018
604612,For sale,10.0,17606.0,27397.0,240,0,2 days before,2 days before,8 hours before,2018.11.02,07-07-2018
609441,For sale,460.0,45160.0,45160.0,281,0,19 days before,2 days before,2 days before,2018.09.16,07-07-2018
596485,For sale,26.0,,21207.0,518,0,6 days before,6 days before,6 days before,2018.09.29,07-07-2018
596486,For sale,29.5,25922.0,,645,0,6 days before,6 days before,6 days before,2018.09.29,07-07-2018
562591,For sale,7.8,19647.0,25574.0,615,0,2 days before,2 days before,8 hours before,2018.10.06,07-07-2018
622725,For sale,5.88,,10633.0,5,0,2 hours before,1 hours before,2 hours before,2018.10.05,07-07-2018
622727,For sale,6.0,,15748.0,40,0,1 hours before,,3 days before,2018.10.05,07-07-2018
618100,For sale,8.45,,11031.0,250,0,6 days before,1 hours before,8 days before,2018.09.28,07-07-2018
565136,For sale,6.5,,10656.0,520,0,1 hours before,1 hours before,1 days before,2018.10.05,07-07-2018
566149,For sale,5.38,8151.0,11620.0,435,0,1 hours before,1 hours before,1 days before,2018.10.05,07-07-2018
622804,For sale,6.45,11025.0,17432.0,20,0,1 hours before,1 hours before,5 days before,2018.10.05,07-07-2018
605932,For sale,7.95,,19875.0,235,0,24 days before,24 days before,5 days before,2018.09.10,07-07-2018
620552,For sale,26.96,,40000.0,65,0,3 days before,2 days before,1 days before,2018.10.02,07-07-2018
567388,For sale,12.5,24462.0,35411.0,410,0,8 hours before,8 hours before,8 hours before,2018.10.13,07-07-2018
620570,For sale,27.16,,40000.0,115,0,3 days before,2 days before,1 days before,2018.10.02,07-07-2018
620626,For sale,6.98,14882.0,23904.0,285,0,3 days before,1 days before,2 hours before,2018.10.02,07-07-2018
570682,For sale,8.58,12617.0,17691.0,980,0,2 months before,2 days before,5 days before,2018.07.19,07-07-2018
620660,For sale,8.0,15355.0,18561.0,130,0,2 days before,2 days before,6 days before,2018.10.02,07-07-2018
618828,For sale,10.0,17921.0,23697.0,105,0,2 days before,2 days before,8 hours before,2018.11.02,07-07-2018
567393,For sale,13.98,11650.0,14984.0,745,0,2 days before,2 days before,8 hours before,2018.10.13,07-07-2018
620668,For sale,17.95,17014.0,19900.0,100,0,2 days before,2 days before,6 days before,2018.10.02,07-07-2018
620664,For sale,4.68,,13333.0,170,0,2 days before,2 days before,6 days before,2018.10.02,07-07-2018
620679,For sale,9.58,,24192.0,120,0,2 days before,2 days before,11 minutes before,2018.10.02,07-07-2018
620717,For sale,10.58,14144.0,17752.0,695,0,2 days before,2 days before,2 days before,2018.10.02,07-07-2018
620711,For sale,10.0,,17241.0,175,0,2 days before,2 days before,5 days before,2018.10.02,07-07-2018
620718,For sale,8.0,15355.0,18561.0,85,0,2 days before,2 days before,2 days before,2018.10.02,07-07-2018
622809,For sale,4.58,12722.0,16070.0,10,0,1 hours before,1 hours before,5 days before,2018.10.05,07-07-2018
622811,For sale,6.7,,14255.0,25,0,1 hours before,1 hours before,1 days before,2018.10.05,07-07-2018
622815,For sale,7.7,11684.0,15217.0,25,0,1 hours before,,6 days before,2018.10.05,07-07-2018
622816,For sale,7.8,,19949.0,20,0,1 hours before,,6 days before,2018.10.05,07-07-2018
622812,For sale,4.93,10228.0,13887.0,25,0,1 hours before,1 hours before,1 days before,2018.10.05,07-07-2018
620676,For sale,5.18,,19044.0,265,0,2 days before,2 days before,11 minutes before,2018.10.02,07-07-2018
622819,For sale,7.58,11502.0,14980.0,25,0,1 hours before,1 hours before,7 hours before,2018.10.05,07-07-2018
622823,For sale,5.58,10834.0,13915.0,15,0,1 hours before,1 hours before,7 hours before,2018.10.05,07-07-2018
610322,For sale,5.0,10225.0,19084.0,620,0,18 days before,3 days before,3 days before,2018.09.17,07-07-2018
609516,For sale,6.78,11530.0,14037.0,285,0,19 days before,19 days before,3 hours before,2018.09.16,07-07-2018
620764,For sale,11.88,9900.0,14943.0,105,0,2 days before,2 days before,16 hours before,2018.10.02,07-07-2018
620281,For sale,16.0,20645.0,23988.0,195,0,3 days before,,4 days before,2018.10.02,07-07-2018
620635,For sale,5.6,11814.0,18123.0,240,0,3 days before,3 days before,3 days before,2018.10.02,07-07-2018
620710,For sale,7.5,,13321.0,60,0,2 days before,1 days before,1 days before,2018.10.02,07-07-2018
620384,For sale,14.8,,21449.0,220,0,3 days before,3 days before,6 days before,2018.10.02,07-07-2018
620393,For sale,6.1,12200.0,15482.0,215,0,3 days before,3 days before,2 hours before,2018.10.02,07-07-2018
620411,For sale,7.48,13285.0,15915.0,210,0,3 days before,3 days before,7 days before,2018.10.02,07-07-2018
620448,For sale,13.47,15342.0,18605.0,185,0,3 days before,,6 days before,2018.10.02,07-07-2018
620449,For sale,6.28,,18363.0,105,0,3 days before,3 days before,8 days before,2018.10.02,07-07-2018
620452,For sale,4.45,,24722.0,300,0,3 days before,6 hours before,8 days before,2018.10.02,07-07-2018
557087,For sale,9.9,,11971.0,3085,1,3 days before,1 days before,6 days before,2018.10.02,07-07-2018
621142,For sale,6.05,11224.0,13844.0,85,0,2 days before,2 days before,7 days before,2018.10.03,07-07-2018
621158,For sale,7.2,,11765.0,135,0,2 days before,2 days before,2 days before,2018.10.03,07-07-2018
575505,For sale,11.0,14304.0,17857.0,966,0,2 months before,59 days before,7 hours before,2018.07.26,07-07-2018
620352,For sale,11.0,17915.0,23861.0,175,0,3 days before,3 days before,3 days before,2018.10.02,07-07-2018
620440,For sale,6.68,9542.0,13098.0,200,0,3 days before,3 days before,1 hours before,2018.10.02,07-07-2018
621177,For sale,8.8,,18925.0,100,0,2 days before,2 days before,4 hours before,2018.10.03,07-07-2018
621390,For sale,7.98,14352.0,18689.0,145,0,2 days before,2 days before,2 days before,2018.10.03,07-07-2018
620309,For sale,4.55,14583.0,20222.0,180,0,3 days before,3 days before,1 days before,2018.10.02,07-07-2018
621434,For sale,8.6,13417.0,18105.0,100,0,1 days before,1 days before,1 days before,2018.10.03,07-07-2018
574843,For sale,11.0,12746.0,17296.0,335,0,2 months before,2 months before,2 hours before,2018.07.25,07-07-2018
621450,For sale,11.98,,16456.0,125,0,1 days before,1 days before,4 hours before,2018.10.03,07-07-2018
578969,For sale,7.9,9338.0,12154.0,345,0,2 months before,2 months before,2 hours before,2018.08.01,07-07-2018
566593,For sale,5.7,12128.0,14005.0,1371,0,2 months before,2 months before,2 hours before,2018.07.13,07-07-2018
577199,For sale,6.95,9788.0,12545.0,380,0,2 months before,2 months before,2 hours before,2018.07.29,07-07-2018
514670,For sale,4.65,8774.0,11625.0,2365,1,2 months before,2 months before,2 hours before,2018.07.12,07-07-2018
566349,For sale,5.28,5939.0,8136.0,670,0,2 months before,2 months before,2 hours before,2018.07.13,07-07-2018
622696,For sale,17.0,16441.0,20024.0,20,0,2 hours before,,4 hours before,2018.10.05,07-07-2018
620373,For sale,14.5,23089.0,29532.0,115,0,3 days before,2 hours before,2 hours before,2018.10.02,07-07-2018
621183,For sale,35.0,27429.0,35070.0,80,0,2 days before,2 days before,7 hours before,2018.10.03,07-07-2018
622698,For sale,4.05,,7364.0,15,0,2 hours before,2 hours before,1 days before,2018.10.05,07-07-2018
622699,For sale,5.18,,18369.0,40,0,2 hours before,,3 days before,2018.10.05,07-07-2018
593010,For sale,4.0,,16667.0,850,0,30 days before,2 days before,1 days before,2018.09.05,07-07-2018
554498,For sale,9.28,,15649.0,1556,0,23 days before,3 days before,1 days before,2018.09.12,07-07-2018
565786,For sale,5.3,9217.0,12530.0,560,0,2 months before,2 months before,2 hours before,2018.07.12,07-07-2018
510117,For sale,8.5,,29110.0,1605,1,3 days before,28 days before,3 days before,2018.10.02,07-07-2018
620233,For sale,4.45,,24722.0,255,0,3 days before,3 days before,5 hours before,2018.10.02,07-07-2018
616185,For sale,320.0,77108.0,106030.0,390,0,3 days before,14 hours before,,2018.09.26,07-07-2018
618195,For sale,8.5,11806.0,16932.0,170,0,3 days before,14 hours before,,2018.09.29,07-07-2018
570245,For sale,8.3,14874.0,19715.0,700,0,3 days before,3 days before,3 days before,2018.10.02,07-07-2018
617575,For sale,6.3,14221.0,19811.0,215,1,3 days before,14 hours before,,2018.09.28,07-07-2018
620193,For sale,5.18,11068.0,13850.0,120,0,3 days before,3 days before,1 days before,2018.10.02,07-07-2018
620230,For sale,4.18,,22000.0,200,0,3 days before,,3 days before,2018.10.02,07-07-2018
620893,For sale,9.1,14021.0,19486.0,60,0,2 days before,2 days before,2 days before,2018.10.03,07-07-2018
622571,For sale,5.18,7265.0,10339.0,50,0,4 hours before,4 hours before,1 days before,2018.10.05,07-07-2018
622552,For sale,10.8,,25899.0,25,0,4 hours before,4 hours before,1 hours before,2018.10.05,07-07-2018
570352,For sale,5.2,,19623.0,605,0,2 months before,4 hours before,2 hours before,2018.07.19,07-07-2018
603218,For sale,5.0,,19763.0,756,0,28 days before,4 hours before,2 hours before,2018.09.06,07-07-2018
622547,For sale,5.88,,18491.0,40,0,5 hours before,5 hours before,5 days before,2018.10.05,07-07-2018
619980,For sale,8.08,15719.0,17719.0,170,0,3 days before,3 days before,16 hours before,2018.10.01,07-07-2018
600256,For sale,13.38,,27306.0,201,0,32 days before,3 days before,2 days before,2018.09.02,07-07-2018
619990,For sale,5.68,,18323.0,260,0,3 days before,3 days before,2 days before,2018.10.01,07-07-2018
619994,For sale,7.58,12654.0,18398.0,140,0,3 days before,,3 days before,2018.10.01,07-07-2018
620003,For sale,10.0,11764.0,14925.0,160,0,3 days before,3 days before,16 hours before,2018.10.01,07-07-2018
608936,For sale,3.38,,20736.0,1385,0,20 days before,12 days before,8 days before,2018.09.15,07-07-2018
622566,For sale,8.6,17805.0,23626.0,55,0,4 hours before,,4 hours before,2018.10.05,07-07-2018
620012,For sale,8.98,15727.0,18515.0,215,0,3 days before,,8 days before,2018.10.01,07-07-2018
620017,For sale,8.0,,17204.0,255,0,3 days before,,3 days before,2018.10.01,07-07-2018
617936,For sale,34.0,,20846.0,145,0,7 days before,4 hours before,7 days before,2018.10.01,07-07-2018
620068,For sale For rent,24.38,19046.0,21787.0,260,0,3 days before,3 days before,16 hours before,2018.10.02,07-07-2018
619800,For sale,9.28,14967.0,18939.0,190,0,4 days before,4 days before,7 days before,2018.10.01,07-07-2018
602037,For sale,9.15,13222.0,16053.0,215,0,30 days before,30 days before,7 days before,2018.09.05,07-07-2018
587838,For sale,8.5,,18931.0,570,0,52 days before,5 days before,2 days before,2018.08.14,07-07-2018
489940,For sale,6.98,13767.0,16580.0,2285,0,4 days before,4 days before,1 days before,2018.10.01,07-07-2018
580492,For sale,9.88,17580.0,21339.0,315,0,63 days before,4 days before,4 days before,2018.08.03,07-07-2018
581725,For sale,5.25,12500.0,20349.0,516,0,61 days before,61 days before,4 days before,2018.08.05,07-07-2018
619833,For sale,12.0,,26258.0,60,0,4 days before,2 days before,1 days before,2018.10.01,07-07-2018
615730,For sale,5.6,11200.0,15686.0,385,0,10 days before,,4 days before,2018.09.25,07-07-2018
620200,For sale For rent,16.0,17149.0,21448.0,245,0,3 days before,,21 hours before,2018.10.02,07-07-2018
610293,For sale,8.45,13000.0,17715.0,215,0,18 days before,18 days before,1 days before,2018.09.17,07-07-2018
620072,For sale For rent,13.58,17567.0,23414.0,325,0,3 days before,2 days before,16 hours before,2018.10.02,07-07-2018
517482,For sale,7.05,12771.0,15032.0,1030,0,63 days before,40 days before,4 days before,2018.08.03,07-07-2018
619745,For sale,8.25,16304.0,21373.0,95,0,4 days before,4 days before,7 days before,2018.10.01,07-07-2018
613149,For sale,6.9,9857.0,13218.0,575,1,14 days before,14 days before,7 days before,2018.09.21,07-07-2018
620056,For sale,17.9,,26756.0,165,0,3 days before,,3 days before,2018.10.01,07-07-2018
610282,For sale,8.8,16296.0,23219.0,145,0,18 days before,18 days before,1 days before,2018.09.17,07-07-2018
531383,For sale,6.08,,22109.0,3357,0,4 days before,4 days before,6 days before,2018.10.01,07-07-2018
610286,For sale,6.37,15806.0,18571.0,215,0,18 days before,4 days before,6 days before,2018.09.17,07-07-2018
610295,For sale,6.37,15806.0,18571.0,280,0,18 days before,4 days before,3 days before,2018.09.17,07-07-2018
610077,For sale,7.5,10000.0,13066.0,275,1,18 days before,18 days before,1 days before,2018.09.17,07-07-2018
620788,For sale,46.8,18720.0,21818.0,55,0,4 days before,15 hours before,,2018.10.03,07-07-2018
622407,For sale,100.0,38212.0,50226.0,25,0,4 days before,14 hours before,,2018.10.05,07-07-2018
580487,For sale,9.38,14453.0,19873.0,380,0,63 days before,4 days before,4 days before,2018.08.03,07-07-2018
619509,For sale,12.8,17135.0,19876.0,115,0,4 days before,,6 days before,2018.10.01,07-07-2018
614009,For sale,5.3,16061.0,20623.0,775,0,12 days before,4 days before,7 days before,2018.09.23,07-07-2018
619528,For sale,7.4,15611.0,18926.0,175,0,4 days before,4 days before,6 days before,2018.10.01,07-07-2018
619529,For sale,14.8,16407.0,20845.0,70,0,4 days before,4 days before,6 days before,2018.10.01,07-07-2018
617132,For sale,7.38,15569.0,18875.0,200,0,8 days before,8 days before,6 days before,2018.09.27,07-07-2018
610360,For sale,8.2,,17634.0,105,0,18 days before,,4 days before,2018.09.17,07-07-2018
483957,For sale,7.58,,17034.0,4335,1,12 days before,4 hours before,28 minutes before,2018.09.23,07-07-2018
619215,For sale,7.68,14091.0,21157.0,175,0,5 days before,5 days before,4 days before,2018.09.30,07-07-2018
619220,For sale,34.0,20606.0,22989.0,360,0,5 days before,3 days before,1 days before,2018.09.30,07-07-2018
619232,For sale,15.3,18773.0,22700.0,255,0,5 days before,,21 hours before,2018.09.30,07-07-2018
619245,For sale,6.0,12631.0,17291.0,245,0,4 days before,4 days before,5 days before,2018.09.30,07-07-2018
619260,For sale For rent,23.0,18593.0,20646.0,180,0,4 days before,4 days before,4 days before,2018.09.30,07-07-2018
619278,For sale,13.98,,22695.0,125,0,4 days before,4 days before,4 days before,2018.09.30,07-07-2018
423810,For sale,8.38,,19443.0,2147,0,30 days before,6 days before,6 days before,2018.09.04,07-07-2018
619287,For sale,48.0,28185.0,35768.0,90,0,4 days before,4 days before,3 days before,2018.09.30,07-07-2018
622502,For sale,15.5,16298.0,21588.0,30,0,5 hours before,5 hours before,5 hours before,2018.10.05,07-07-2018
619392,For sale,13.47,,18605.0,140,0,4 days before,4 days before,3 days before,2018.10.01,07-07-2018
619397,For sale,28.0,18421.0,20543.0,265,0,4 days before,4 days before,4 days before,2018.10.01,07-07-2018
613374,For sale,5.08,11288.0,15925.0,525,0,13 days before,5 hours before,41 minutes before,2018.09.21,07-07-2018
618954,For sale,6.0,,16129.0,170,0,5 days before,5 days before,8 days before,2018.09.30,07-07-2018
618938,For sale,5.95,12395.0,18085.0,145,0,5 days before,5 days before,1 days before,2018.09.30,07-07-2018
619263,For sale,5.45,,21206.0,190,0,4 days before,4 days before,11 minutes before,2018.09.30,07-07-2018
621619,For sale,37.0,13051.0,17670.0,25,0,4 days before,14 hours before,,2018.10.04,07-07-2018
618988,For sale,6.9,8846.0,13218.0,260,0,5 days before,5 days before,1 days before,2018.09.30,07-07-2018
619023,For sale,6.8,16748.0,20238.0,120,0,5 days before,5 days before,1 days before,2018.09.30,07-07-2018
613350,For sale,7.65,11038.0,12793.0,275,0,14 days before,14 days before,3 hours before,2018.09.21,07-07-2018
619034,For sale,4.5,10000.0,13975.0,195,0,5 days before,3 hours before,3 hours before,2018.09.30,07-07-2018
619607,For sale,15.0,15657.0,21739.0,135,0,4 days before,4 days before,4 days before,2018.10.01,07-07-2018
591097,For sale,9.25,14252.0,19597.0,255,0,47 days before,4 days before,7 days before,2018.08.19,07-07-2018
609519,For sale,6.2,7730.0,9612.0,515,0,19 days before,17 days before,3 hours before,2018.09.16,07-07-2018
622449,For sale,7.3,8680.0,11231.0,100,0,6 hours before,3 hours before,7 hours before,2018.10.05,07-07-2018
