Region,Region Link,Estate,Estate Link,ID,Status,Price,Price per feet(built-up),Price per feet(salesable area),Block and unit number,Floor,Room,Gross area(sq feet),Net floor area(sq feet),Management Fee,Property age(year),Address,Views #,Bookmarked #,Ads or renew date,Modified date,User last login,Expire date,Scrape Date
Tsing Yi,https://www.28hse.com/en/buy/district-g51,Rambler Crest,https://www.28hse.com/en/buy/estate-4652,585545,For sale,HK$ 6.00M ,"$8,733","$12,371",,Mid level,2,687 ,485 ,,14,NO.1 TSING YI ROAD,612,0,61 days before,61 days before,1 hours before,2018.08.10,07-12-2018
Tuen Mun,https://www.28hse.com/en/buy/district-g48,Kam Men Mansion,https://www.28hse.com/en/buy/estate-6059,522331,For sale,HK$ 4.65M ,"$8,643","$10,197",,Mid level,3,538 ,456 ,,36,NO.15 TSENG CHOI STREET,1185,0,55 days before,50 days before,21 days before,2018.08.16,07-12-2018
Tseung Kwan O,https://www.28hse.com/en/buy/district-g42,The Wings,https://www.28hse.com/en/buy/estate-6558,589370,For sale,HK$ 10.28M ,,"$18,862",3B期1A座C室,,,,545 ,,,No.9 Tong Yin Street,275,0,55 days before,55 days before,10 days before,2018.08.16,07-12-2018
Tseung Kwan O,https://www.28hse.com/en/buy/district-g42,Kwong Ming Court,https://www.28hse.com/en/buy/estate-4039,565516,For sale,HK$ 3.80M ,"$6,678","$8,899",,,2,569 ,427 ,,20,108 PO HONG ROAD,1765,2,3 months before,3 months before,8 days before,"2018.07.12,(It is expired. Please go to member area to buy credits to extend the ads period.)",07-12-2018
"Fan Ling,Sheung Shui",https://www.28hse.com/en/buy/district-g46,Yan Shing Court,https://www.28hse.com/en/buy/estate-4177,569145,For sale,HK$ 3.65M ,"$5,141","$6,588",,Low level,3,710 ,554 ,,25,NO.15 WAH MING ROAD,2642,0,2 months before,55 days before,29 days before,2018.07.17,07-12-2018
"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,City One Shatin,https://www.28hse.com/en/buy/estate-4080,589517,For sale,HK$ 6.00M ,"$14,634","$19,737",,,,410 ,304 ,,31,NO.4 TAK LEE STREET,435,0,55 days before,55 days before,11 days before,2018.08.16,07-12-2018
"Fan Ling,Sheung Shui",https://www.28hse.com/en/buy/district-g46,Flora Plaza,https://www.28hse.com/en/buy/estate-4171,589579,For sale,HK$ 5.00M ,"$9,671","$13,514",,,,517 ,370 ,,23,88 PAK WO ROAD,520,0,55 days before,55 days before,55 days before,2018.08.16,07-12-2018
"Tai Po,Tai Wo",https://www.28hse.com/en/buy/district-g45,Mont Vert,https://www.28hse.com/en/buy/estate-8320,570276,For sale,HK$ 9.50M ,,"$12,890",,Mid level,3,,737 ,,3,--,753,0,2 months before,55 days before,19 days before,2018.07.19,07-12-2018
"Fan Ling,Sheung Shui",https://www.28hse.com/en/buy/district-g46,Dawning Views,https://www.28hse.com/en/buy/estate-4170,589596,For sale,HK$ 8.38M ,"$10,000","$13,239",,,3,838 ,633 ,,19,NO.23 YAT MING ROAD,360,0,55 days before,55 days before,55 days before,2018.08.16,07-12-2018
"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,Ravana Garden,https://www.28hse.com/en/buy/estate-4090,567831,For sale,HK$ 6.60M ,"$13,779","$16,751",3G16,Mid level,2,479 ,394 ,,29,NOS.1-3 ON KING STREET,530,1,2 months before,55 days before,9 days before,2018.07.15,07-12-2018
Tseung Kwan O,https://www.28hse.com/en/buy/district-g42,Ying Ming Court,https://www.28hse.com/en/buy/estate-4038,585624,For sale,HK$ 5.98M ,"$11,656","$14,913",,High level,2,513 ,401 ,,29,NO.20 PO LAM ROAD NORTH,618,0,61 days before,58 days before,8 days before,2018.08.10,07-12-2018
"Tsuen Wan,Tai Wo Hau",https://www.28hse.com/en/buy/district-g49,IndiHome,https://www.28hse.com/en/buy/estate-4572,589651,For sale,HK$ 9.80M ,"$13,015","$18,216",21,High level,3,753 ,538 ,,13,NO.138 YEUNG UK ROAD,530,0,55 days before,55 days before,37 days before,2018.08.16,07-12-2018
"Tsuen Wan,Tai Wo Hau",https://www.28hse.com/en/buy/district-g49,IndiHome,https://www.28hse.com/en/buy/estate-4572,589640,For sale,HK$ 9.78M ,"$12,988","$18,178",,High level,3,753 ,538 ,,13,NO.138 YEUNG UK ROAD,285,1,55 days before,55 days before,6 days before,2018.08.16,07-12-2018
Ma On Shan,https://www.28hse.com/en/buy/district-g43,Oceanaire,https://www.28hse.com/en/buy/estate-5809,589646,For sale,HK$ 12.30M ,"$9,708","$12,746",,,,"1,267 ",965 ,,,保泰街18號,280,0,55 days before,55 days before,10 days before,2018.08.16,07-12-2018
"Hung Hom,Whampoa",https://www.28hse.com/en/buy/district-g32,Appartment,https://www.28hse.com/en/buy/estate-3115,604012,For sale,HK$ 3.98M ,,"$19,801",,Mid level,2,,201 ,$ 550,,--,815,0,32 days before,32 days before,1 days before,2018.09.08,07-12-2018
"Kowloon Tong,Ho Man Tin,Yau Yat Tsuen",https://www.28hse.com/en/buy/district-g26,Man Kee Mansion,https://www.28hse.com/en/buy/estate-2262,601653,For sale,HK$ 12.48M ,,"$15,797",,,,,790 ,,52,NO.86 WATERLOO ROAD,385,0,36 days before,30 days before,3 hours before,2018.09.04,07-12-2018
"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,Mei Chung Court,https://www.28hse.com/en/buy/estate-4113,407732,For sale,HK$ 5.38M ,"$7,535","$9,711",,,3,714 ,554 ,,21,NO.35 MEI TIN ROAD,3110,1,2 months before,34 days before,1 days before,2018.08.07,07-12-2018
"Hung Hom,Whampoa",https://www.28hse.com/en/buy/district-g32,Whampoa Garden,https://www.28hse.com/en/buy/estate-3060,597663,For sale,HK$ 11.80M ,"$15,733","$18,466",,High level,3,750 ,639 ,,27,必嘉街121號,565,0,42 days before,28 days before,1 days before,2018.08.29,07-12-2018
"To Kwa Wan,Kowloon City, Kai Tak",https://www.28hse.com/en/buy/district-g25,Harbourview Garden,https://www.28hse.com/en/buy/estate-2615,601520,For sale,HK$ 15.58M ,"$13,431","$18,394",,,4,"1,160 ",847 ,,18,NO.339 PRINCE EDWARD ROAD WEST,450,0,36 days before,30 days before,3 hours before,2018.09.04,07-12-2018
"Sham Shui Po,Shek Kip Mei",https://www.28hse.com/en/buy/district-g27,Win Fat Mansion,https://www.28hse.com/en/buy/estate-7507,600883,For sale,HK$ 4.40M ,,"$16,604",,,2,,265 ,,31,鴨寮街1-7號,340,0,37 days before,37 days before,3 hours before,2018.09.03,07-12-2018
"Sham Shui Po,Shek Kip Mei",https://www.28hse.com/en/buy/district-g27,Apartment,https://www.28hse.com/en/buy/estate-2392,600210,For sale,HK$ 3.99M ,,"$12,748",,,,,313 ,,54,福華街28號,1130,0,38 days before,38 days before,3 hours before,2018.09.02,07-12-2018
"Sham Shui Po,Shek Kip Mei",https://www.28hse.com/en/buy/district-g27,Chinese Mansion,https://www.28hse.com/en/buy/estate-5356,600195,For sale,HK$ 5.80M ,,"$8,250",,Low level,open style,,703 ,,,--,481,0,38 days before,28 days before,3 hours before,2018.09.02,07-12-2018
"Sham Shui Po,Shek Kip Mei",https://www.28hse.com/en/buy/district-g27,Wing Wah Mansion,https://www.28hse.com/en/buy/estate-5437,600192,For sale,HK$ 5.48M ,,"$17,508",,,,,313 ,,22,NO.171 FUK WING STREET,270,0,38 days before,30 days before,3 hours before,2018.09.02,07-12-2018
"Prince Edward,Mong Kok,Yau Ma Tei",https://www.28hse.com/en/buy/district-g30,Tung On Court,https://www.28hse.com/en/buy/estate-2844,600099,For sale,HK$ 4.18M ,,"$17,273",,Mid level,1,,242 ,,32,No.17-21 Tung On Street,875,0,38 days before,20 days before,3 hours before,2018.09.02,07-12-2018
Tuen Mun,https://www.28hse.com/en/buy/district-g48,Trend Plaza,https://www.28hse.com/en/buy/estate-4458,589648,For sale,HK$ 4.35M ,"$10,093","$13,385",,,,431 ,325 ,,30,NO.2 TUEN HOP STREET,240,0,55 days before,41 days before,25 days before,2018.08.16,07-12-2018
"Prince Edward,Mong Kok,Yau Ma Tei",https://www.28hse.com/en/buy/district-g30,Tung Shing Building,https://www.28hse.com/en/buy/estate-5413,598209,For sale,HK$ 5.10M ,,"$16,038",,,,,318 ,,31,NOS.402-406 PORTLAND STREET,546,1,41 days before,41 days before,3 hours before,2018.08.30,07-12-2018
"Prince Edward,Mong Kok,Yau Ma Tei",https://www.28hse.com/en/buy/district-g30,Rejoice Court,https://www.28hse.com/en/buy/estate-5379,598137,For sale,HK$ 5.86M ,,"$15,924",,,,,368 ,,17,NO.18 FA YUEN STREET,596,0,41 days before,30 days before,3 hours before,2018.08.30,07-12-2018
Tseung Kwan O,https://www.28hse.com/en/buy/district-g42,Nan Fung Plaza,https://www.28hse.com/en/buy/estate-4006,587235,For sale,HK$ 6.80M ,,"$17,000",,High level,2,,400 ,,20,8 PUI SHING ROAD,555,0,58 days before,55 days before,1 days before,2018.08.13,07-12-2018
"Prince Edward,Mong Kok,Yau Ma Tei",https://www.28hse.com/en/buy/district-g30,Argyle House,https://www.28hse.com/en/buy/estate-6612,597897,For sale,HK$ 5.00M ,"$8,928","$12,594",,,,560 ,397 ,,,砵蘭街274號,895,1,41 days before,25 days before,3 hours before,2018.08.30,07-12-2018
"Hung Hom,Whampoa",https://www.28hse.com/en/buy/district-g32,Appartment,https://www.28hse.com/en/buy/estate-3115,572207,For sale,HK$ 5.60M ,"$10,666","$18,301",,Mid level,2,525 ,306 ,,,--,270,0,2 months before,28 days before,4 hours before,2018.07.22,07-12-2018
Tseung Kwan O,https://www.28hse.com/en/buy/district-g42,The Grandiose ,https://www.28hse.com/en/buy/estate-4005,618065,For sale,HK$ 8.38M ,"$12,873","$16,998",,Mid level,2,651 ,493 ,,12,NO.9 TONG CHUN STREET,235,0,12 days before,12 days before,38 minutes before,2018.09.28,07-12-2018
"Kwun Tong,Ngau Tau Kok",https://www.28hse.com/en/buy/district-g22,Yen Hau Mansion,https://www.28hse.com/en/buy/estate-7716,584655,For sale,HK$ 4.20M ,,"$17,573",,High level,1,,239 ,,41,100 Ting Fu Street,795,0,62 days before,60 days before,3 days before,2018.08.09,07-12-2018
"Tsim Sha Tsui,Jordan",https://www.28hse.com/en/buy/district-g31,Man Yuen Building,https://www.28hse.com/en/buy/estate-2854,596172,For sale,HK$ 8.70M ,"$10,235",,,,,850 ,,,54,NOS.2-24 MAN YUEN STREET,530,1,44 days before,44 days before,25 minutes before,2018.08.27,07-12-2018
"Prince Edward,Mong Kok,Yau Ma Tei",https://www.28hse.com/en/buy/district-g30,Apartment,https://www.28hse.com/en/buy/estate-2600,598996,For sale,HK$ 5.28M ,,"$11,554",,Mid level,3,,457 ,,52,--,890,0,40 days before,40 days before,3 hours before,2018.08.31,07-12-2018
Ma On Shan,https://www.28hse.com/en/buy/district-g43,Mountain Shore,https://www.28hse.com/en/buy/estate-4043,598524,For sale,HK$ 7.00M ,"$11,494","$14,523",,,,609 ,482 ,,16,NO. 8 YUK TAI STREET,398,0,25 days before,12 days before,24 hours before,2018.10.14,07-12-2018
"Prince Edward,Mong Kok,Yau Ma Tei",https://www.28hse.com/en/buy/district-g30,Tai nan Garden,https://www.28hse.com/en/buy/estate-5728,606986,For sale,HK$ 4.08M ,,"$18,889",,Mid level,open style,,216 ,,25,NOS.81-83 TAI NAN STREET,290,0,28 days before,28 days before,2 days before,2018.09.12,07-12-2018
Ma On Shan,https://www.28hse.com/en/buy/district-g43,Mountain Shore,https://www.28hse.com/en/buy/estate-4043,522809,For sale,HK$ 8.55M ,"$10,339","$13,093",,,,827 ,653 ,,16,NO. 8 YUK TAI STREET,1081,0,25 days before,12 days before,24 hours before,2018.10.14,07-12-2018
"Sham Shui Po,Shek Kip Mei",https://www.28hse.com/en/buy/district-g27,Cheong Fok House,https://www.28hse.com/en/buy/estate-5725,601361,For sale,HK$ 3.43M ,"$8,909","$12,704",,,,385 ,270 ,,47,NOS.97-101 APLIU STREET,866,0,36 days before,25 days before,3 hours before,2018.09.04,07-12-2018
Ma On Shan,https://www.28hse.com/en/buy/district-g43,Mountain Shore,https://www.28hse.com/en/buy/estate-4043,522817,For sale,HK$ 7.35M ,"$12,069","$15,249",,,,609 ,482 ,,16,NO. 8 YUK TAI STREET,1135,0,12 days before,12 days before,24 hours before,2018.10.28,07-12-2018
Ma On Shan,https://www.28hse.com/en/buy/district-g43,Mountain Shore,https://www.28hse.com/en/buy/estate-4043,233984,For sale,HK$ 9.00M ,"$10,883","$13,783",,,,827 ,653 ,,16,NO. 8 YUK TAI STREET,9948,0,12 days before,12 days before,24 hours before,2018.10.28,07-12-2018
Ma On Shan,https://www.28hse.com/en/buy/district-g43,Mountain Shore,https://www.28hse.com/en/buy/estate-4043,416540,For sale,HK$ 7.70M ,"$11,493","$15,098",,,,670 ,510 ,,16,NO. 8 YUK TAI STREET,3172,0,12 days before,12 days before,24 hours before,2018.10.28,07-12-2018
"Kowloon Tong,Ho Man Tin,Yau Yat Tsuen",https://www.28hse.com/en/buy/district-g26,Carrie Court,https://www.28hse.com/en/buy/estate-2340,601644,For sale,HK$ 9.96M ,"$12,450","$16,436",,Mid level,3,800 ,606 ,,52,NO.22 MAN FUK ROAD,990,1,36 days before,30 days before,3 hours before,2018.09.04,07-12-2018
"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,AquaMarine,https://www.28hse.com/en/buy/estate-2380,595673,For sale,HK$ 8.50M ,,"$16,832",,Low level,2,,505 ,,15,NO.8 SHAM SHING ROAD,575,0,30 days before,28 days before,12 days before,2018.10.10,07-12-2018
"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,Liberte,https://www.28hse.com/en/buy/estate-2510,605070,For sale,HK$ 7.38M ,"$14,819","$19,524",5座,High level,1,498 ,378 ,,15,NO.833 LAI CHI KOK ROAD,1590,0,31 days before,27 days before,9 days before,2018.09.09,07-12-2018
"Yau Tong,Lam Tin",https://www.28hse.com/en/buy/district-g21,Tak Tin Estate,https://www.28hse.com/en/buy/estate-5388,599507,For sale,HK$ 2.65M ,"$4,576","$5,982",,,,579 ,443 ,,,碧雲道223號‎,745,0,39 days before,39 days before,1 days before,2018.09.01,07-12-2018
"Yau Tong,Lam Tin",https://www.28hse.com/en/buy/district-g21,Hong Yat Court,https://www.28hse.com/en/buy/estate-2040,599511,For sale,HK$ 5.38M ,"$8,163","$10,632",,,,659 ,506 ,,17,NO.1 TAK TIN STREET,745,0,39 days before,39 days before,1 days before,2018.09.01,07-12-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Village,https://www.28hse.com/en/buy/estate-4357,579326,For sale,HK$ 6.60M ,"$4,714","$9,429",,High level,2,"1,400 ",700 ,,3,--,630,0,2 months before,32 days before,12 days before,2018.08.01,07-12-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Village,https://www.28hse.com/en/buy/estate-4357,578079,For sale,HK$ 3.68M ,"$4,717","$5,257",,Mid level,2,780 ,700 ,,,--,1230,0,2 months before,25 days before,12 days before,2018.07.30,07-12-2018
"Tsim Sha Tsui,Jordan",https://www.28hse.com/en/buy/district-g31,Luxury Court,https://www.28hse.com/en/buy/estate-2957,606997,For sale,HK$ 4.98M ,"$11,191","$17,535",,Mid level,2,445 ,284 ,,33,NO.9 HAU FOOK STREET,485,0,28 days before,28 days before,1 hours before,2018.09.12,07-12-2018
"Sai Kung,Clear Water Bay",https://www.28hse.com/en/buy/district-g41,Mount Pavilia,https://www.28hse.com/en/buy/estate-8779,588989,For sale,HK$ 31.30M ,,"$17,039",,,4,,"1,837 ",,2,663 Clear Water Bay Road,470,0,56 days before,56 days before,3 days before,2018.08.15,07-12-2018
Ma On Shan,https://www.28hse.com/en/buy/district-g43,Oceanaire,https://www.28hse.com/en/buy/estate-5809,588991,For sale,HK$ 13.18M ,"$10,402","$13,701",1,Mid level,4,"1,267 ",962 ,,,保泰街18號,175,0,56 days before,56 days before,18 days before,2018.08.15,07-12-2018
Tseung Kwan O,https://www.28hse.com/en/buy/district-g42,The Grandiose ,https://www.28hse.com/en/buy/estate-4005,588997,For sale,HK$ 8.08M ,,"$17,191",,,,,470 ,,12,NO.9 TONG CHUN STREET,496,0,56 days before,56 days before,1 days before,2018.08.15,07-12-2018
Tseung Kwan O,https://www.28hse.com/en/buy/district-g42,The Wings,https://www.28hse.com/en/buy/estate-6558,589006,For sale,HK$ 16.68M ,,"$17,688",,,,,943 ,,,No.9 Tong Yin Street,300,0,56 days before,44 days before,1 days before,2018.08.15,07-12-2018
"Tai Po,Tai Wo",https://www.28hse.com/en/buy/district-g45,Tai Po Centre,https://www.28hse.com/en/buy/estate-4131,589008,For sale,HK$ 6.20M ,"$11,992","$16,712",,,2,517 ,371 ,,32,NO.9 ON PONG ROAD,530,0,56 days before,56 days before,3 days before,2018.08.15,07-12-2018
"Prince Edward,Mong Kok,Yau Ma Tei",https://www.28hse.com/en/buy/district-g30,Hung Wan Building,https://www.28hse.com/en/buy/estate-22347,598100,For sale,HK$ 4.43M ,,"$14,572",,,,,304 ,,42,31-41 Cheung Sha Wan Road,665,0,41 days before,30 days before,3 hours before,2018.08.30,07-12-2018
Tuen Mun,https://www.28hse.com/en/buy/district-g48,Century Gateway,https://www.28hse.com/en/buy/estate-7282,589019,For sale,HK$ 6.80M ,,"$14,079",,Mid level,2,,483 ,$ ＄1857,3,No.83 Tuen Mun Heung Sze Wui Road,240,0,56 days before,56 days before,8 days before,2018.08.15,07-12-2018
"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,The Pacifica,https://www.28hse.com/en/buy/estate-2450,557639,For sale,HK$ 8.50M ,,"$19,274",,Mid level,2,,441 ,,12,NO.9 SHAM SHING ROAD,1102,0,30 days before,28 days before,12 days before,2018.10.10,07-12-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Fu Ho Building,https://www.28hse.com/en/buy/estate-4339,588871,For sale,HK$ 4.30M ,,"$13,694",10,Mid level,2,,314 ,,39,NO.5 KAU YUK ROAD,330,0,56 days before,56 days before,3 days before,2018.08.15,07-12-2018
Tsing Yi,https://www.28hse.com/en/buy/district-g51,Greenfield Garden,https://www.28hse.com/en/buy/estate-4656,583107,For sale,HK$ 5.98M ,"$10,033","$12,805",,,,596 ,467 ,,28,No.1 Fung Shue Wo Road,727,0,2 months before,2 months before,3 hours before,2018.08.07,07-12-2018
Tsing Yi,https://www.28hse.com/en/buy/district-g51,Rambler Crest,https://www.28hse.com/en/buy/estate-4652,551617,For sale,HK$ 6.18M ,"$9,048","$12,742",,,,683 ,485 ,,15,NO.1 TSING YI ROAD,866,0,2 months before,2 months before,3 hours before,2018.07.19,07-12-2018
"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,Hong Lam Court,https://www.28hse.com/en/buy/estate-4104,574327,For sale,HK$ 5.20M ,"$10,116","$12,968",,High level,2,514 ,401 ,,28,NO.78 SIU LEK YUEN ROAD,435,0,2 months before,31 days before,4 days before,2018.07.25,07-12-2018
"Tsuen Wan,Tai Wo Hau",https://www.28hse.com/en/buy/district-g49,Tsuen Tak Garden,https://www.28hse.com/en/buy/estate-4580,586816,For sale,HK$ 4.75M ,,"$13,971",,,,,340 ,,,208 TSUEN KING CIRCUIT TSUEN WAN,445,0,59 days before,59 days before,11 days before,2018.08.12,07-12-2018
"Tsuen Wan,Tai Wo Hau",https://www.28hse.com/en/buy/district-g49,City Point,https://www.28hse.com/en/buy/estate-8385,586661,For sale,HK$ 7.60M ,,"$15,261",,,,,498 ,,2,No.48 Wing Shun Street,345,0,59 days before,59 days before,11 days before,2018.08.12,07-12-2018
"Tsuen Wan,Tai Wo Hau",https://www.28hse.com/en/buy/district-g49,Discovery Park,https://www.28hse.com/en/buy/estate-4573,586023,For sale,HK$ 6.80M ,,"$14,256",,,,,477 ,,20,NO.398 CASTLE PEAK ROAD TSUEN WAN,365,0,60 days before,60 days before,11 days before,2018.08.11,07-12-2018
"Tsuen Wan,Tai Wo Hau",https://www.28hse.com/en/buy/district-g49,Luk Yeung Sun Chuen,https://www.28hse.com/en/buy/estate-4579,586025,For sale,HK$ 6.80M ,,"$15,281",,,,,445 ,,,22-66 WAI TSUEN ROAD TSUEN WAN,395,0,60 days before,60 days before,11 days before,2018.08.11,07-12-2018
"Tsuen Wan,Tai Wo Hau",https://www.28hse.com/en/buy/district-g49,Tsuen Wan Centre,https://www.28hse.com/en/buy/estate-4571,584900,For sale,HK$ 4.60M ,"$11,386","$13,982",,,,404 ,329 ,,38,NO.102 TSUEN KING CIRCUIT,290,0,62 days before,62 days before,11 days before,2018.08.09,07-12-2018
"Tai Po,Tai Wo",https://www.28hse.com/en/buy/district-g45,Grand Palisades,https://www.28hse.com/en/buy/estate-4146,586669,For sale,HK$ 9.38M ,"$10,141","$12,902",,,,925 ,727 ,,21,"NO. 8, SHAN YIN ROAD",557,0,59 days before,56 days before,59 days before,2018.08.12,07-12-2018
"Tai Po,Tai Wo",https://www.28hse.com/en/buy/district-g45,Tolo Ridge,https://www.28hse.com/en/buy/estate-7568,575913,For sale,HK$ 19.80M ,"$10,421","$13,655",,Mid level,4,"1,900 ","1,450 ",,,大埔道4233號,400,0,2 months before,2 months before,2 days before,2018.07.27,07-12-2018
"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,Garden Rivera,https://www.28hse.com/en/buy/estate-4107,581398,For sale,HK$ 4.90M ,"$12,727","$18,216",,,,385 ,269 ,,34,NOS.20-30 TAI CHUNG KIU ROAD,982,0,2 months before,56 days before,10 days before,2018.08.04,07-12-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Uptown,https://www.28hse.com/en/buy/estate-6210,581477,For sale,HK$ 5.58M ,"$8,914","$10,941",,Mid level,2,626 ,510 ,,6,600 CASTLE PEAK ROAD,845,0,2 months before,43 days before,3 hours before,2018.08.05,07-12-2018
Tuen Mun,https://www.28hse.com/en/buy/district-g48,Tai Hing Gardens,https://www.28hse.com/en/buy/estate-4412,565407,For sale,HK$ 4.80M ,"$8,233","$10,738",,,2,583 ,447 ,,24,NO.11 TSUN WEN ROAD,830,0,2 months before,43 days before,3 hours before,2018.08.05,07-12-2018
Tuen Mun,https://www.28hse.com/en/buy/district-g48,Tai Hing Gardens,https://www.28hse.com/en/buy/estate-4412,587362,For sale,HK$ 6.00M ,"$8,523","$11,029",,,,704 ,544 ,,29,NO.11 TSUN WEN ROAD,340,0,58 days before,7 days before,1 days before,2018.08.13,07-12-2018
"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,Festival City,https://www.28hse.com/en/buy/estate-5547,588729,For sale,HK$ 12.50M ,"$13,721","$18,222",,,,911 ,686 ,,8,NO.1 MEI TIN ROAD,236,0,56 days before,56 days before,2 days before,2018.08.15,07-12-2018
Tuen Mun,https://www.28hse.com/en/buy/district-g48,Greenland Garden,https://www.28hse.com/en/buy/estate-4431,232053,For sale,HK$ 4.60M ,"$8,113","$10,723",,,2,567 ,429 ,,,NO.15 SHEK PAI TAU ROAD,6187,0,56 days before,56 days before,7 hours before,2018.08.15,07-12-2018
